unique_customer_identifier,datevalue,contract_status,contract_dd_cancels,dd_cancel_60_day,ooc_days,technology,speed,line_speed,sales_channel,crm_package_name,tenure_days
eb89d4d3324cf1653509e450a3da9f8a9cfbe2b376ad5c7f40857c86e5c4c2e7,2023-09-01,02 In Contract,0,0,-181,FTTC,65,48.999,Online - Search,Fibre 65 (FTTC-OR),365
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2023-05-01,03 Soon to be OOC,0,0,-50,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),3001
65cac803e3a66e335d6a72614d8d35eec87893de171c370be475f23085f06f5e,2024-07-01,02 In Contract,0,0,-92,GFAST,150,159.86453125,Inbound,Fibre 150 (GFast-OR),1789
182b2ab272bb0f5936ddef1b0ebc41ef7928a07be0356b0429927b27d7d87c67,2022-09-01,06 OOC,1,1,194,FTTC,40,51.39266796875,Partners,Faster Fibre,924
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2023-10-01,06 OOC,0,0,478,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3843
b8f4fb33be9fe204b9de079931dc398e3ba6af441d556ca950e28ed672f5708d,2023-01-01,05 Newly OOC,0,0,17,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),2384
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2024-06-01,06 OOC,0,0,722,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),4087
83cc2e032ef2ef9184621674d8120442c65b8b3c87f43cc85f94cf7cfcae397e,2023-06-01,01 Early Contract,0,0,-481,FTTC,65,27.396,Unknown,Fibre 65 (FTTC-OR),4697
5b19356380bf12894575ae0957c53370c235a7e524c28766875f00620e8f9cba,2024-03-01,06 OOC,0,0,1138,FTTC,40,35.0,Migrated Customer,Faster Fibre,6182
b8f4fb33be9fe204b9de079931dc398e3ba6af441d556ca950e28ed672f5708d,2024-02-01,06 OOC,0,0,413,FTTC,35,39.999,Retail,Fibre 35 (FTTC-OR),2780
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2023-10-01,01 Early Contract,0,0,-666,FTTC,65,64.451,Online - Search,Fibre 65 (FTTC-OR),1096
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-03-01,01 Early Contract,0,0,-532,FTTC,35,35.001875,Online - Search,Fibre 35 (FTTC-OR),556
eb89d4d3324cf1653509e450a3da9f8a9cfbe2b376ad5c7f40857c86e5c4c2e7,2023-01-01,02 In Contract,0,0,-424,FTTC,65,45.88066796875,Online - Search,Fibre 65 (FTTC-OR),122
413181d0680c5b6ff1a1e00196dc8f24ffec47714f0b55e6395bd234bd8d14aa,2023-05-01,02 In Contract,0,0,-437,FTTC,65,67.877,Online - Affiliate,Fibre 65 (FTTC-OR),640
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2023-10-01,06 OOC,0,0,822,FTTC,40,40.0,Unknown,Faster Fibre,1368
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2023-01-01,02 In Contract,0,0,-170,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),2881
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2023-11-01,06 OOC,0,0,509,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3874
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2022-08-01,02 In Contract,0,0,-323,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),2728
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2024-08-01,02 In Contract,0,0,-252,FTTC,65,78.3424453125,Online - Search,Fibre 65 (FTTC-OR),1211
65cac803e3a66e335d6a72614d8d35eec87893de171c370be475f23085f06f5e,2024-08-01,03 Soon to be OOC,0,0,-61,GFAST,150,159.84178125,Inbound,Fibre 150 (GFast-OR),1820
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2023-02-01,02 In Contract,0,0,-386,FTTC,35,39.999,Online - Search,Fibre 35 (FTTC-OR),162
db6306555807649ba084ad7191708c64382856ac4cd364f379530436757cab25,2023-04-01,06 OOC,1,1,533,FTTC,40,0.0,Online - Search,Faster Fibre,1080
c0d55e7207c5bb2dd46f229e97401372073249d8db6bb6c1d2e54092adad77a9,2022-12-01,02 In Contract,0,0,-294,FTTC,65,79.451,Partners,Fibre 65 (FTTC-OR),796
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2023-09-01,02 In Contract,0,0,-412,FTTC,65,42.063,Retail,Fibre 65 (FTTC-OR),1725
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2024-03-01,06 OOC,0,0,359,FTTC,35,39.806,Retail,Fibre 35 (FTTC-OR),2569
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2023-05-01,02 In Contract,0,0,-535,FTTC,65,41.6427265625,Retail,Fibre 65 (FTTC-OR),1602
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2023-04-01,03 Soon to be OOC,0,0,-66,FTTC,65,57.36908984375,Online - Search,Fibre 65 (FTTC-OR),913
65cac803e3a66e335d6a72614d8d35eec87893de171c370be475f23085f06f5e,2024-02-01,02 In Contract,0,0,-243,GFAST,150,142.03921875,Inbound,Fibre 150 (GFast-OR),1638
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2024-09-01,06 OOC,0,0,814,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),4179
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2023-08-01,02 In Contract,0,0,-618,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),845
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2023-11-01,02 In Contract,0,0,-635,FTTC,65,64.702875,Online - Search,Fibre 65 (FTTC-OR),1127
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2023-05-01,02 In Contract,0,0,-494,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),1194
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2024-03-01,01 Early Contract,0,0,-659,FTTC,65,39.999,Unknown,Fibre 65 (FTTC-OR),4614
2df91c630bc8d3482fe6b26130ae5d94820effac70251096029fdff42b6dfc62,2024-05-01,02 In Contract,0,0,-392,FTTC,65,57.32628515625,Online - Affiliate,Fibre 65 (FTTC-OR),1419
a068f22c6b859a8a67c7d763845d23ebe74206212d41367402e3255acd74ac36,2023-08-01,06 OOC,0,0,1684,FTTC,35,11.087,Unknown,Fibre 35 (FTTC-OR),3520
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-12-01,06 OOC,0,0,378,GFAST,150,159.9075,Online - Affiliate,Fibre 150 (GFast-OR),1234
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2024-08-01,06 OOC,0,0,318,FTTC,65,79.998,Unknown,Fibre 65 (FTTC-OR),4892
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2024-07-01,02 In Contract,0,0,-154,GFAST,150,159.97615625,Online - Ambient,Fibre 150 (GFast-OR),2992
c509aad6caea2efa86075c5b8c4888d77ca0f6fcd30f94a375684d654a3adce4,2023-11-01,01 Early Contract,0,0,-655,MPF,18,0.0,Migrated Customer,Fast Broadband,6077
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2022-08-01,06 OOC,0,0,804,FTTC,40,39.968,Migrated Customer,Faster Fibre,5661
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2023-05-01,02 In Contract,0,0,-140,FTTC,65,79.992,Unknown,Fibre 65 (FTTC-OR),4434
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2024-02-01,06 OOC,0,0,3778,FTTC,35,39.999,Migrated Customer,Fibre 35 (FTTC-OR),5202
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2023-01-01,06 OOC,0,0,332,FTTC,40,39.997,Partners,Faster Fibre,880
df8ec98f954cca4bd90fdfe8944a4b086c3cb3d31f6f29b8b08501c4c29a334e,2023-04-01,06 OOC,0,0,293,FTTC,35,0.0,Online - Affiliate,Fibre 35 (FTTC-OR),1394
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2024-02-01,02 In Contract,0,0,-259,FTTC,65,44.874,Retail,Fibre 65 (FTTC-OR),1878
75b1217140bb8ddc6bb3458315e10f58dcb4e7841517bb32b8bca149a1b832a6,2022-12-01,06 OOC,0,0,357,GFAST,150,131.0677109375,Online - Affiliate,Fibre 150 (GFast-OR),904
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2024-07-01,06 OOC,0,0,1504,FTTC,40,39.999,Migrated Customer,Faster Fibre,6361
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2023-04-01,03 Soon to be OOC,0,0,-80,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),2971
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2023-04-01,02 In Contract,0,0,-611,GFAST,150,160.044,Online - Ambient,Fibre 150 (GFast-OR),2535
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2024-02-01,06 OOC,0,0,183,FTTC,35,36.704,Inbound,Fibre 35 (FTTC-OR),3514
95837c5069ff9a48addb1c5fdcdf64c31cc2330aa028c8df49255e3232501349,2022-08-01,02 In Contract,0,0,-95,FTTC,65,54.908,Online - Affiliate,Fibre 65 (FTTC-OR),1616
75b1217140bb8ddc6bb3458315e10f58dcb4e7841517bb32b8bca149a1b832a6,2023-08-01,06 OOC,0,0,600,GFAST,150,137.76228125,Online - Affiliate,Fibre 150 (GFast-OR),1147
4d994624c7349bd4d9fb2016cb35ac14d50ee8595fb73dc7d7400f2fd5714f9e,2023-04-01,06 OOC,0,0,1146,FTTC,40,0.0,Migrated Customer,Faster Fibre,5532
6472a9da95a49abb30c83a833d4facbebbcd6657aa11d443d8fa3cd0365b5739,2023-03-01,02 In Contract,0,0,-558,FTTC,35,34.996,Online - Affiliate,Fibre 35 (FTTC-OR),891
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2024-08-01,02 In Contract,0,0,-506,FTTC,65,39.999,Unknown,Fibre 65 (FTTC-OR),4767
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2022-11-01,02 In Contract,0,0,-217,FTTC,65,64.64666796875,Online - Search,Fibre 65 (FTTC-OR),762
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2023-12-01,03 Soon to be OOC,0,0,-83,FTTC,35,34.7296015625,Online - Search,Fibre 35 (FTTC-OR),465
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2022-11-01,01 Early Contract,0,0,-725,FTTC,35,34.586,Online - Affiliate,Fibre 35 (FTTC-OR),568
c509aad6caea2efa86075c5b8c4888d77ca0f6fcd30f94a375684d654a3adce4,2024-05-01,02 In Contract,0,0,-473,MPF,18,0.0,Migrated Customer,Fast Broadband,6259
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2024-07-01,02 In Contract,0,0,-323,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),3428
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2024-07-01,06 OOC,0,0,591,GFAST,150,159.840390625,Online - Affiliate,Fibre 150 (GFast-OR),1447
84e598cdfb9f0b163158f461ff7d52e027b9a8a898707de036dffdaec647bbb2,2023-10-01,02 In Contract,0,0,-453,FTTC,40,39.997,Migrated Customer,Faster Fibre,5910
df8ec98f954cca4bd90fdfe8944a4b086c3cb3d31f6f29b8b08501c4c29a334e,2023-02-01,06 OOC,0,0,234,FTTC,35,0.0,Online - Affiliate,Fibre 35 (FTTC-OR),1335
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2024-03-01,06 OOC,0,0,757,FTTC,40,39.997,Partners,Faster Fibre,1305
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2024-09-01,02 In Contract,0,0,-342,FTTC,65,66.999,Migrated Customer,Fibre 65 (FTTC-OR),6348
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2023-11-01,05 Newly OOC,0,0,20,FTTC,65,0.0,Partners,Fibre 65 (FTTC-OR),567
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2024-06-01,02 In Contract,0,0,-313,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),1150
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2023-01-01,06 OOC,0,0,3382,FTTC,35,33.962,Migrated Customer,Fibre 35 (FTTC-OR),4806
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2023-09-01,02 In Contract,0,0,-630,FTTC,65,39.999,Unknown,Fibre 65 (FTTC-OR),4432
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2022-09-01,01 Early Contract,0,0,-539,FTTC,35,40.0,Online - Search,Fibre 35 (FTTC-OR),9
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2023-02-01,06 OOC,0,0,988,FTTC,40,39.968,Migrated Customer,Faster Fibre,5845
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2024-01-01,03 Soon to be OOC,0,0,-53,FTTC,65,74.0,Online - Affiliate,Fibre 65 (FTTC-OR),1644
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2024-08-01,02 In Contract,0,0,-270,FTTC,35,0.0,Retail,Fibre 35 (FTTC-OR),2684
2df91c630bc8d3482fe6b26130ae5d94820effac70251096029fdff42b6dfc62,2024-08-01,02 In Contract,1,0,-300,FTTC,65,36.37622265625,Online - Affiliate,Fibre 65 (FTTC-OR),1511
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2024-03-01,02 In Contract,0,0,-445,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),3306
0b9177d8570746e7f3c6f5a70a312fd2108d236caacc25c365a82fc6fe2b7b06,2024-04-01,05 Newly OOC,0,0,59,FTTC,65,53.33130859375,Online - Affiliate,Fibre 65 (FTTC-OR),1124
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-09-01,02 In Contract,0,0,-348,FTTC,35,30.0,Online - Search,Fibre 35 (FTTC-OR),740
eb89d4d3324cf1653509e450a3da9f8a9cfbe2b376ad5c7f40857c86e5c4c2e7,2022-11-01,01 Early Contract,0,0,-485,FTTC,65,50.488,Online - Search,Fibre 65 (FTTC-OR),61
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2022-11-01,04 Coming OOC,0,0,-17,FTTC,65,79.649,Online - Ambient,Fibre 65 (FTTC-OR),2384
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2023-06-01,01 Early Contract,0,0,-679,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),784
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2022-11-01,02 In Contract,0,0,-345,FTTC,65,59.7593984375,Partners,Fibre 65 (FTTC-OR),202
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2024-04-01,02 In Contract,0,0,-245,GFAST,150,159.9123125,Online - Ambient,Fibre 150 (GFast-OR),2901
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2023-11-01,05 Newly OOC,0,0,44,FTTC,65,79.992,Unknown,Fibre 65 (FTTC-OR),4618
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2024-07-01,06 OOC,0,0,752,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),4117
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2023-03-01,02 In Contract,0,0,-596,FTTC,65,41.804,Retail,Fibre 65 (FTTC-OR),1541
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2022-10-01,06 OOC,0,0,457,FTTC,40,40.0,Unknown,Faster Fibre,1003
a068f22c6b859a8a67c7d763845d23ebe74206212d41367402e3255acd74ac36,2023-04-01,06 OOC,0,0,1562,FTTC,35,10.089,Unknown,Fibre 35 (FTTC-OR),3398
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2022-12-01,06 OOC,0,0,301,FTTC,40,39.997,Partners,Faster Fibre,849
8970fd42d2595dc063a823e416e5bb795a555bb6e31d72d8fd53b8af2e2405c5,2023-07-01,03 Soon to be OOC,0,0,-73,FTTC,65,79.999,Webchat,Fibre 65 (FTTC-OR),291
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2023-03-01,02 In Contract,0,0,-358,FTTC,35,39.999,Online - Search,Fibre 35 (FTTC-OR),190
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2023-08-01,06 OOC,0,0,3594,FTTC,35,31.536,Migrated Customer,Fibre 35 (FTTC-OR),5018
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2023-08-01,04 Coming OOC,0,0,-1,FTTC,35,34.96214453125,Inbound,Fibre 35 (FTTC-OR),3330
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2023-09-01,02 In Contract,0,0,-545,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5644
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2023-10-01,01 Early Contract,0,0,-678,FTTC,65,56.49883203125,Migrated Customer,Fibre 65 (FTTC-OR),6012
6472a9da95a49abb30c83a833d4facbebbcd6657aa11d443d8fa3cd0365b5739,2024-08-01,02 In Contract,0,0,-560,FTTC,35,32.399,Online - Affiliate,Fibre 35 (FTTC-OR),1410
2df91c630bc8d3482fe6b26130ae5d94820effac70251096029fdff42b6dfc62,2022-12-01,02 In Contract,0,0,-199,FTTC,65,10.49825,Online - Affiliate,Fibre 65 (FTTC-OR),902
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2023-08-01,02 In Contract,0,0,-636,FTTC,35,0.0,Retail,Fibre 35 (FTTC-OR),2318
43c5c5f2592ca40f05fc2cb5732ba8522be99ca2b9d4bfc8268b2aa303b708cb,2024-03-01,03 Soon to be OOC,0,0,-34,FTTC,65,79.553,Migrated Customer,Fibre 65 (FTTC-OR),5027
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-10-01,02 In Contract,0,0,-145,FTTC,65,74.0,Online - Affiliate,Fibre 65 (FTTC-OR),1552
f8f0c4a31b3b3280f60e792f8022a704a9c0588f179f84cdafee8ef2e32d15f2,2023-08-01,04 Coming OOC,0,0,-20,GFAST,150,73.079,Online - Affiliate,Fibre 150 (GFast-OR),1797
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2024-04-01,02 In Contract,0,0,-199,FTTC,65,42.779,Retail,Fibre 65 (FTTC-OR),1938
1f91cd418d6d9f4afb9958632b7d2327ab009b2817656a79edc72f080997eb03,2023-05-01,02 In Contract,0,0,-172,FTTC,65,79.999,Partners,Fibre 65 (FTTC-OR),375
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2023-11-01,06 OOC,0,0,853,FTTC,40,40.0,Unknown,Faster Fibre,1399
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2024-09-01,02 In Contract,0,0,-261,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),3490
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-06-01,02 In Contract,0,0,-267,FTTC,65,74.0,Online - Affiliate,Fibre 65 (FTTC-OR),1430
0b9177d8570746e7f3c6f5a70a312fd2108d236caacc25c365a82fc6fe2b7b06,2023-03-01,02 In Contract,0,0,-338,FTTC,65,56.669,Online - Affiliate,Fibre 65 (FTTC-OR),727
2df91c630bc8d3482fe6b26130ae5d94820effac70251096029fdff42b6dfc62,2023-04-01,03 Soon to be OOC,0,0,-78,FTTC,65,63.4995,Online - Affiliate,Fibre 65 (FTTC-OR),1023
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2023-02-01,02 In Contract,0,0,-633,FTTC,35,34.421,Online - Affiliate,Fibre 35 (FTTC-OR),660
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2023-01-01,02 In Contract,0,0,-260,FTTC,65,79.992,Unknown,Fibre 65 (FTTC-OR),4314
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2024-04-01,06 OOC,0,0,3838,FTTC,35,39.999,Migrated Customer,Fibre 35 (FTTC-OR),5262
65cac803e3a66e335d6a72614d8d35eec87893de171c370be475f23085f06f5e,2023-06-01,01 Early Contract,0,0,-488,GFAST,150,159.793,Inbound,Fibre 150 (GFast-OR),1393
c509aad6caea2efa86075c5b8c4888d77ca0f6fcd30f94a375684d654a3adce4,2024-01-01,02 In Contract,0,0,-594,MPF,18,0.0,Migrated Customer,Fast Broadband,6138
43c5c5f2592ca40f05fc2cb5732ba8522be99ca2b9d4bfc8268b2aa303b708cb,2023-02-01,02 In Contract,0,0,-428,FTTC,65,74.0,Migrated Customer,Fibre 65 (FTTC-OR),4633
43c5c5f2592ca40f05fc2cb5732ba8522be99ca2b9d4bfc8268b2aa303b708cb,2022-08-01,03 Soon to be OOC,0,0,-81,FTTC,65,74.0,Migrated Customer,Fibre 65 (FTTC-OR),4449
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2023-06-01,01 Early Contract,0,0,-697,FTTC,35,0.0,Retail,Fibre 35 (FTTC-OR),2257
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2023-03-01,06 OOC,0,0,1016,FTTC,40,39.968,Migrated Customer,Faster Fibre,5873
c0d55e7207c5bb2dd46f229e97401372073249d8db6bb6c1d2e54092adad77a9,2023-09-01,04 Coming OOC,0,0,-20,FTTC,65,80.0,Partners,Fibre 65 (FTTC-OR),1070
09489001d45b26b33bf41cfd702fe33acac720642f3a8c2b282b08d5373781a3,2023-07-01,05 Newly OOC,0,0,23,FTTC,65,44.892,Retail,Fibre 65 (FTTC-OR),1306
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-11-01,02 In Contract,0,0,-114,FTTC,65,74.0,Online - Affiliate,Fibre 65 (FTTC-OR),1583
84e598cdfb9f0b163158f461ff7d52e027b9a8a898707de036dffdaec647bbb2,2024-02-01,02 In Contract,0,0,-330,FTTC,40,39.997,Migrated Customer,Faster Fibre,6033
84e598cdfb9f0b163158f461ff7d52e027b9a8a898707de036dffdaec647bbb2,2023-06-01,06 OOC,0,0,467,FTTC,40,39.997,Migrated Customer,Faster Fibre,5788
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2024-05-01,02 In Contract,0,0,-453,FTTC,65,64.75675,Online - Search,Fibre 65 (FTTC-OR),1309
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2023-05-01,02 In Contract,0,0,-93,FTTC,35,23.7127265625,Inbound,Fibre 35 (FTTC-OR),3238
1f91cd418d6d9f4afb9958632b7d2327ab009b2817656a79edc72f080997eb03,2023-04-01,02 In Contract,0,0,-202,FTTC,65,79.961,Partners,Fibre 65 (FTTC-OR),345
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2024-03-01,02 In Contract,0,0,-276,GFAST,150,159.919,Online - Ambient,Fibre 150 (GFast-OR),2870
b8f4fb33be9fe204b9de079931dc398e3ba6af441d556ca950e28ed672f5708d,2023-10-01,06 OOC,0,0,290,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),2657
b8f4fb33be9fe204b9de079931dc398e3ba6af441d556ca950e28ed672f5708d,2022-10-01,03 Soon to be OOC,0,0,-75,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),2292
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2022-08-01,02 In Contract,0,0,-423,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5248
c0d55e7207c5bb2dd46f229e97401372073249d8db6bb6c1d2e54092adad77a9,2023-07-01,03 Soon to be OOC,0,0,-82,FTTC,65,78.007296875,Partners,Fibre 65 (FTTC-OR),1008
83cc2e032ef2ef9184621674d8120442c65b8b3c87f43cc85f94cf7cfcae397e,2022-12-01,02 In Contract,0,0,-127,FTTC,65,27.396,Unknown,Fibre 65 (FTTC-OR),4515
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2024-01-01,06 OOC,0,0,299,FTTC,35,39.806,Retail,Fibre 35 (FTTC-OR),2509
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2023-07-01,06 OOC,0,0,115,FTTC,35,39.806,Retail,Fibre 35 (FTTC-OR),2325
f8f0c4a31b3b3280f60e792f8022a704a9c0588f179f84cdafee8ef2e32d15f2,2022-11-01,02 In Contract,0,0,-293,GFAST,150,83.7207109375,Online - Affiliate,Fibre 150 (GFast-OR),1524
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2024-08-01,06 OOC,0,0,622,GFAST,150,159.835,Online - Affiliate,Fibre 150 (GFast-OR),1478
5b19356380bf12894575ae0957c53370c235a7e524c28766875f00620e8f9cba,2024-04-01,06 OOC,0,0,1169,FTTC,40,35.0,Migrated Customer,Faster Fibre,6213
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2024-02-01,02 In Contract,0,0,-555,FTTC,65,59.999,Migrated Customer,Fibre 65 (FTTC-OR),6135
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-07-01,02 In Contract,0,0,-410,FTTC,35,32.4,Online - Search,Fibre 35 (FTTC-OR),678
a068f22c6b859a8a67c7d763845d23ebe74206212d41367402e3255acd74ac36,2023-01-01,06 OOC,0,0,1472,FTTC,35,20.11,Unknown,Fibre 35 (FTTC-OR),3308
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2022-09-01,03 Soon to be OOC,0,0,-40,FTTC,35,33.056,Online - Affiliate,Fibre 35 (FTTC-OR),507
b8f4fb33be9fe204b9de079931dc398e3ba6af441d556ca950e28ed672f5708d,2022-12-01,04 Coming OOC,0,0,-14,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),2353
